SurvYear,SurvMonth,GrYrMo,OrigSeq,COL,DEPT,MAJ,Level,Gender,Ethnic,AgeAtGrad,Disability,Birthdate,StartSem,StartYr,PrevBachMajor,PrevBachInstitu,PrevBachYr,_ndPrevBachMaj,_ndPrevBachInst,_ndPrevBachYr,PrevMastfMajor,PrevMastInst,PrevMastYr,_ndPrevMastMajor,_ndPrevMastInstitu,_ndPrevMastYr,PrevDoctMajor,PrevDoctInst,PrevDoctYr,Reason1st,Reason2nd,Reason3rd,ReasonOth,GenRating,FacKnowledge,FacTeaching,FacResInClass,FacOutsideClass,DeptStaff,FacIntSuccess,ApplicCourses,CourseAvail,OppWorkResProj,ClassLabQual,ResLabQual,GrAdvisAvail,GrAdvAdmin,GrAdvPersonal,GrAdvCareerAdv,GeAdvUsefulAccurate,GrAdvPlcmt,MajProfAvail,MajProfAcad,MajProfDis_Thes,MajProfCareerAdv,MajProfUsefulAccurate,MajProfPlcemt,ConfAttnd,ConfPapers,JournlPublicn,NearFuturePlans,FutureRelToDeg,FutureEmployType,Expense,Housing,CulturalOps,SocialOps,Collegiality,InternatStuAcceptance,MinorityAcceptance,LibBooks,LibJournl,LibRef,LibStudy,LibILL,LibUsrAsst,LibHrs,OwnPC,BorrowPC,CompGen,CompUsage,CompLocaOrig,CompLocaNorm,CompAvail,CompQual,CompUsrAsst,UC_SUB,RecCntr,HalthServ,CounselingCntr,CareerP_P,StuPublica,Parking,BusServ,Security,StuAttny,Bookstore,DisabStuSrv,GradAdmis,GradSchool,RegisRegistrar,Bursr,InternatProg,FinAid,ParentsInCollege,FinSupDataQual,Fin_RA,Fin_TA,Fin_GA,Fin_PT,Fin_FT,Fin_Scholarsh,Fin_Spouse,Fin_Parent,Fin_Loan,Fin_Grant,Fin_Trust,Fin_Employer,Fin_Military,Fin_Govt,Fin_Oth,Fin_Credit_Cards,Fin_OthDefined
2002,May,200205,125,AS,CHEM,Chemistry,Doct.,M,N,25,No,,Fall,1998,?,?,,N/A,N/A,,Chemistry,[Ukraine],1998,N/A,N/A,,N/A,N/A,,blank,blank,blank,,4,4,4,4,5,5,4,4,4,5,4,5,5,5,5,3,3,3,5,5,5,4,4,4,,,5,Cont. Educ.,N/A,N/A,4,5,3,2,2,5,,4,2,1,4,1,4,5,Yes,Yes,,4,Lab,DEPT-AS-SC,4,4,4,2,5,3,,,,,5,,,3,,4,5,5,3,3,,Master's,No resp.,,,,,,,,,,,,,,,,,
2002,May,200205,126,AG,PSS,Crop Science,Mast.,M,W,,No,,Fall,1999,Agronomy,A&M,1999,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,WorkWParticFac,ResearchInterest,EmployedLubbock,,3,5,4,4,4,4,4,4,4,5,3,4,4,4,4,4,4,4,5,5,5,5,5,5,,,,Cont. Educ.,N/A,N/A,2,3,3,3,5,,,5,5,5,4,4,4,4,Yes,?,,3,ATLC,ATLC,5,4,4,4,,,,,,3,5,5,,4,,5,5,5,5,,5,Bachelor's,No resp.,,,,,,,,,,,,,,,,,
2002,May,200205,127,ED,EP&L,Higher Education,Doct.,M,W,29,No,,Fall,1997,Political Sci.,Pepperdine,1994,N/A,N/A,,Relig. Comm.,Abilene Chr.,1996,N/A,N/A,,N/A,N/A,,Location,Family/FriendsRecom'd,Cost,,4,4,4,4,4,5,5,4,4,5,4,4,5,5,5,4,5,4,5,5,5,4,4,4,,,,Cont. Employ.,Very Close,Higher Ed.,4,3,3,2,3,,,4,4,4,4,4,4,4,Yes,Yes,,1,N/A,N/A,,,,,,,,,,,,,,,,5,5,4,4,4,4,Some college,OK,,,,,0.8,0.2,,,,,,,,,,,
2002,May,200205,128,BA,BA GEN,Business Administration,Doct.,M,W,47,Yes,,Fall,1997,Agronomy,A&M,1976,N/A,N/A,,Business,UTPB,1996,N/A,N/A,,N/A,N/A,,Location,TA/RA,ResearchInterest,,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,New job,Very Close,Higher Ed.,3,3,3,3,5,,,3,3,3,3,3,3,3,Yes,No,,5,BA,BA,1,1,3,4,,,,,4,1,,,,,,4,4,4,4,,1,No college,OK,,0.35,,,,0.1,0.1,,0.35,0.1,,,,,,,
2002,May,200205,129,AS,GEOS,Geoscience,Doct.,M,W,,?,,?,,Geology,Phillips U.,1978,N/A,N/A,,Geology,Okla. St.,1998,N/A,N/A,,N/A,N/A,,WorkWParticFac,Family/FriendsRecom'd,ResearchInterest,,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,,,,Searching,N/A,N/A,3,3,3,3,3,,,4,4,4,4,4,3,4,No,Yes,,4,GEOS,DEPT-AS-SC,3,3,3,3,4,,,1,3,1,,,,3,,3,3,2,2,,2,Master's,OK,0.05,0.8,,0.05,0.05,,,0.05,,,,,,,,,
2002,May,200205,130,ED,EP&L,Higher Education,Doct.,M,W,38,No,,Sum.,1998,Education,WTA&M,1989,N/A,N/A,,Education,WTA&M,1994,N/A,N/A,,N/A,N/A,,EmployedLubbock,Location,Other,Accepted previous credits,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,1,Cont. Employ.,Very Close,Higher Ed.,4,4,4,4,4,,,5,5,5,5,4,4,4,Yes,Yes,,3,Library,LIBRARY,4,4,4,,,,,,,2,4,,,1,,4,4,4,2,,4,No college,OK,,,,,0.8,0.2,,,,,,,,,,,
2002,May,200205,131,AS,ETOX,Envir. Toxicology,Mast.,F,N,27,No,,Fall,2000,Clin. Med.,?,,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,TA/RA,Family/FriendsRecom'd,blank,,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,,,1,Cont. Educ.,N/A,N/A,3,3,3,3,3,3,3,4,4,4,4,4,4,4,Yes,?,,3,Other,OTH,4,4,4,,,,,,,,,,,,,4,4,4,4,4,4,Bachelor's,OK,1,,,,,,,,,,,,,,,,
2002,May,200205,132,BA,BA GEN,Business Administration,Doct.,M,N,35,No,,Fall,1996,Electrical Engr.,?,1988,N/A,N/A,,Finance,OCU,1994,N/A,N/A,,N/A,N/A,,WorkWParticFac,Cost,TA/RA,,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,,,,New job,Very Close,Higher Ed.,4,1,1,1,,4,,4,4,4,3,4,4,5,Yes,No,,4,BA,BA,3,4,4,1,4,1,,,3,1,,,,1,,2,4,,1,,,Bachelor's,No resp.,,,,,,,,,,,,,,,,,
2002,May,200205,133,EN,E E,Electrical Engr.,Doct.,F,N,33,?,,Fall,1999,Electrical Engr.,[China],1992,N/A,N/A,,Electical Engr.,TTU,1999,N/A,N/A,,N/A,N/A,,Scholarship,Cost,Family/FriendsRecom'd,,4,4,4,4,4,4,4,3,3,4,4,4,5,5,5,5,5,5,4,4,4,3,3,3,,,2,Cont. Employ.,Very Close,K-12 Educ.,2,2,1,2,3,4,4,4,4,4,4,2,4,4,Yes,Yes,,5,Lab,DEPT-EN,5,5,5,,4,,,,,,,,,,,4,4,4,4,,,Bachelor's,OK,1,,,,,,,,,,,,,,,,
2002,May,200205,134,EN,E E,Electrical Engr.,Mast.,M,N,22,No,,Fall,2000,Electrical Engr.,[India],2000,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,Scholarship,TA/RA,WorkWParticFac,,4,4,4,4,5,4,4,4,4,5,4,5,5,5,4,4,5,4,5,5,4,4,5,4,,,,Cont. Educ.,N/A,N/A,5,5,5,5,5,5,,5,5,5,5,5,5,5,No,Yes,,5,EElab,DEPT-EN,5,5,5,5,5,5,5,3,4,5,5,5,5,4,5,5,5,5,5,5,5,Bachelor's,OK,1,,,,,,,,,,,,,,,,
2002,May,200205,135,HS,ENRHM,Fam. & Consumer Sci. Ed.,Doct.,F,?,50,No,,Spr.,1998,Am. Studies,Cal. St-Fullerton,1979,N/A,N/A,,Education,Cal.St.-SB,1998,N/A,N/A,,N/A,N/A,,TA/RA,Major program,Gen. educ. reputation,,4,3,3,2,1,5,3,2,3,5,4,4,3,3,1,1,2,1,4,4,5,5,4,4,,,1,Searching,N/A,N/A,4,3,4,3,3,,,4,4,4,4,4,4,4,Yes,Yes,,5,HS,DEPT-HS,5,5,5,4,4,,5,,4,1,,3,4,4,,5,5,4,4,,4,No college,No resp.,,,,,,,,,,,,,,,,,
2002,May,200205,136,AG,ANSC,Animal Science,Mast.,M,W,24,No,,Fall,2000,Agriculture,So Arkansas,2000,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,TA/RA,FacultyRecommended,Location,,3,3,3,4,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,,,,Searching,N/A,N/A,1,3,3,3,3,,,3,3,3,3,3,3,3,No,No,,5,ANSC,DEPT-AG,4,4,4,3,,,,,,,,,,,,3,3,3,3,3,3,Some college,OK,0.4,,,0.1,,,,0.1,0.4,,,,,,,,
2002,May,200205,137,GR,INTERDIS,Interdis. Studies,Mast.,M,W,33,No,,Fall,1999,Ecology,Connecticut,1999,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,ResearchInterest,WorkWParticFac,Family/FriendsRecom'd,,,5,5,5,5,4,4,5,3,5,4,2,5,5,4,2,3,2,5,5,5,,2,2,,,,Searching,N/A,N/A,4,4,1,3,5,,,5,4,5,4,4,4,4,Yes,?,,1,N/A,N/A,,,,,4,1,,,,2,,,,4,,4,5,4,5,,1,Bachelor's,OK,,,,0.05,,,,0.05,0.85,0.05,,,,,,,
2002,May,200205,138,AS,MATH,Mathematics,Mast.,F,W,22,No,,Fall,2000,Mathematics,[Canada],2000,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,TA/RA,ResearchInterest,WorkWParticFac,,4,5,5,4,5,4,5,5,5,4,3,3,5,5,5,5,5,5,5,5,5,5,5,5,,,1,Cont. Educ.,N/A,N/A,4,5,2,1,4,5,,5,5,4,3,5,2,4,Yes,Yes,,3,MATH,DEPT-AS-SC,5,4,3,4,5,,,,,1,,,,1,,,4,,,,,Doctorate,No resp.,,,,,,,,,,,,,,,,,
2002,May,200205,139,AS,MATH,Statistics,Mast.,M,N,24,No,,Sum.,2000,Mathematics,[China],2000,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,Major program,Gen. educ. reputation,TA/RA,,4,3,4,4,4,4,3,3,3,3,3,3,5,5,5,5,4,4,4,4,4,4,4,4,,,,?,?,?,3,3,2,2,2,4,,3,3,4,4,4,4,4,Yes,No,,4,MATH,DEPT-AS-SC,3,4,4,3,4,4,,,,,,,4,4,,3,3,2,2,3,4,Master's,OK,,1,,,,,,,,,,,,,,,
2002,May,200205,140,AS,SASW,Sociology,Mast.,F,W,24,No,,Fall,2000,Sociology,Abilene Chr.,2000,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,Location,TA/RA,Major program,,3,3,3,3,4,5,3,2,3,4,4,4,3,3,2,2,2,1,5,4,5,5,5,5,,,,Cont. Educ.,N/A,N/A,3,3,1,2,4,,,2,2,2,2,2,2,3,Yes,Yes,,2,MATH,DEPT-AS-SC,2,2,2,2,4,,,,2,2,3,,,,2,4,4,3,,,1,No college,OK,0.05,0.3,,,,,,,0.6,0.05,,,,,,,
2002,May,200205,141,AS,BIOL,Biology,Doct.,M,W,34,No,,Sum.,1998,Wildlife Sci.,A&M,1991,N/A,N/A,,Wildlife Sci.,A&M,1997,N/A,N/A,,N/A,N/A,,WorkWParticFac,Major program,Scholarship,,5,4,3,3,5,4,5,4,4,5,4,4,4,5,4,4,4,4,4,5,5,4,5,4,,,6,Cont. Educ.,N/A,N/A,5,5,2,3,4,,,3,1,3,3,5,3,4,Yes,Yes,,5,BIOL,DEPT-AS-SC,5,5,3,4,5,,,,3,3,1,,,,,4,5,4,4,,5,Professional,OK,0.6,,,,,0.3,,0.05,0.05,,,,,,,,
2002,May,200205,142,VPA,MUSIC,Fine Arts - Music,Doct.,M,W,,No,,Fall,1996,Music,So. Baptist,1986,N/A,N/A,,Music,SW Bapt. Th. Sem.,1989,N/A,N/A,,N/A,N/A,,Location,WorkWParticFac,TA/RA,,4,5,4,4,5,5,4,4,4,4,3,3,5,5,5,5,5,5,5,5,5,5,5,4,,,,New job,Very Close,Higher Ed.,2,,3,3,5,,,4,3,3,4,5,5,5,Yes,Yes,,2,ATLC,ATLC,3,3,2,2,,,,5,2,1,,,,3,,5,5,4,4,,3,Bachelor's,OK,,,0.33,0.34,,0.33,,,,,,,,,,,
2002,May,200205,143,AS,PSY,Counseling Psychology,Doct.,M,W,35,No,,Fall,1996,Psychology,Jacksonville,1989,N/A,N/A,,Counseling,So. Miss.,1996,N/A,N/A,,N/A,N/A,,Scholarship,TA/RA,Other,Specific reputation of counseling by faculty,4,5,5,3,5,5,5,5,5,3,3,2,3,3,,,,,3,3,,4,5,,,,,New job,Very Close,Govt.,3,1,1,4,5,,,3,4,4,5,5,4,4,Yes,No,,3,ATLC,ATLC,4,4,4,3,5,,,,,1,4,,,4,,4,5,4,4,,3,Bachelor's,OK,0.35,0.05,,0.05,,0.35,0.05,0.05,0.05,,,,,0.05,,,
2002,May,200205,144,AS,COMS,Comm. Studies,Mast.,F,W,23,No,,Fall,2000,Psychology,Kansas,2000,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,Family/FriendsRecom'd,Cost,Location,,4,5,4,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,5,5,5,5,5,5,,,,Cont. Educ.,N/A,N/A,4,4,4,2,5,,,4,4,4,4,4,4,4,Yes,No,,4,COMS,DEPT-AS-HU,5,4,4,5,4,4,,,,4,,5,,,,4,5,4,4,,4,Bachelor's,No resp.,,,,,,,,,,,,,,,,,
2002,May,200205,145,AS,ENGL,English,Mast.,F,W,,No,,Fall,2000,Humanities,LCU,1999,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,Location,TA/RA,Family/FriendsRecom'd,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,?,?,?,,,,,,,,,,,,,,,?,?,,,?,?,,,,,,,,,,,,,,,,,,,,,,?,No resp.,,,,,,,,,,,,,,,,,
2002,May,200205,146,EN,E E,Electrical Engr.,Mast.,M,W,24,No,,Fall,2000,Electrical Engr.,Cedarville U,2000,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,blank,blank,blank,,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,New job,Very Close,Industry,5,,5,5,5,,,5,5,5,5,5,5,5,Yes,Yes,,5,E E,DEPT-EN,5,5,5,4,,,,,4,2,,,,4,,5,5,5,5,,,Professional,OK,,,,,,,,,,,,1,,,,,
2002,May,200205,147,AS,MATH,Mathematics,Mast.,F,W,24,No,,Sum.,2000,Mathematics,Elmira C,2000,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,TA/RA,Cost,Family/FriendsRecom'd,,5,5,4,3,5,5,5,5,5,5,5,5,5,4,3,5,5,4,5,5,5,5,5,5,,,,Cont. Educ.,N/A,N/A,5,4,3,4,4,,,3,3,3,3,3,3,3,Yes,Yes,,5,MATH,DEPT-AS-SC,5,5,5,5,5,,,,,2,5,5,,3,,5,5,5,,,1,Master's,OK,,0.8,,0.2,,,,,,,,,,,,,
2002,May,200205,148,AG,ANSC,Animal Science,Doct.,M,W,29,No,,Spr.,1998,Animal Sci.,A&M,1994,N/A,N/A,,Animal Sci.,A&M,1998,N/A,N/A,,N/A,N/A,,WorkWParticFac,Major program,Facilities,,3,4,4,3,4,4,3,4,4,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,,,2,Cont. Educ.,N/A,N/A,2,2,2,2,2,,,3,3,3,3,3,3,3,Yes,Yes,,1,N/A,N/A,,,,3,,,,,,1,1,3,,3,,4,4,4,3,,,Master's,OK,0.3,,,,,,,0.1,,,,0.6,,,,,
2002,May,200205,149,AG,PSS,Agronomy,Doct.,M,N,38,No,,Spr.,1998,Soil Sci.,[China],,N/A,N/A,,Agriculture,?,1997,N/A,N/A,,N/A,N/A,,TA/RA,ResearchInterest,FacultyRecommended,,5,5,5,5,5,5,5,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,,,1,Cont. Educ.,N/A,N/A,4,4,4,2,5,5,5,4,5,4,5,5,5,5,Yes,No,,5,Lab,DEPT-AG,5,5,5,4,,,,4,,2,,5,,2,,5,5,4,4,5,,No college,OK,1,,,,,,,,,,,,,,,,
2002,May,200205,150,BA,ACCT,Accounting,Mast.,F,W,,?,,?,,?,?,,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,PrevAtTTU,Family/FriendsRecom'd,Scholarship,,5,5,4,3,5,4,5,4,4,3,2,2,4,4,4,3,3,3,5,5,,4,4,4,,,,New job,Very Close,Business,4,4,4,4,4,,,3,3,3,4,3,3,4,Yes,No,,2,BA,BA,3,2,2,4,5,4,,5,5,4,5,5,,4,,4,4,4,4,4,4,Bachelor's,OK,,,,0.1,,0.8,,0.1,,,,,,,,,
2002,May,200205,151,VPA,ART,Studio Art,Mast.,M,H,28,No,,?,1999,Art,UTEP,1998,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,WorkWParticFac,TA/RA,Scholarship,,1,3,1,1,1,2,2,3,5,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,,,,New job,Very Close,Higher Ed.,1,,4,5,1,,5,4,4,4,5,5,4,5,Yes,No,,4,ARCH,DEPT-AR,5,5,5,3,,3,,2,5,1,3,5,4,4,5,4,5,4,4,,4,Bachelor's,OK,,0.1,0.1,,,0.8,,,,,,,,,,,
2002,May,200205,152,BA,ACCT,Accounting,Doct.,M,W,33,No,,Spr.,2002,Accounting,So Alabama,1990,N/A,N/A,,Accounting,TTU,1999,N/A,N/A,,N/A,N/A,,ResearchInterest,WorkWParticFac,Gen. educ. reputation,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,4,New job,Very Close,Higher Ed.,5,5,5,5,5,,,5,5,5,5,5,5,5,Yes,Yes,,5,Multi,MULTI,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Doctorate,No resp.,,,,,,,,,,,,,,,,,
2002,May,200205,153,EN,E E,Electrical Engr.,Mast.,M,N,28,?,,Fall,2000,Electrical Engr.,TTU,1999,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,Major program,Scholarship,WorkWParticFac,,5,5,4,4,5,4,5,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,,,,New job,Very Close,Industry,5,4,3,4,4,4,4,4,4,4,4,4,4,5,No,No,,5,Lab,DEPT-EN,3,4,4,2,5,,,,,,,4,4,4,,5,5,,5,,,Doctorate,OK,,,,,,1,,,,,,,,,,,
2002,May,200205,154,EN,I E,Industrial Engr.,Mast.,M,A,29,No,,Fall,2000,Computer Sci.,[China],1995,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,Major program,Cost,TA/RA,,3,4,3,3,4,2,3,3,2,4,4,4,4,4,3,3,4,3,4,4,3,2,3,2,,,1,Searching,N/A,N/A,3,3,2,2,3,4,,3,2,3,4,4,4,4,No,Yes,,5,I E,DEPT-EN,4,4,3,3,3,4,3,2,4,1,4,4,4,4,,4,4,4,4,5,4,Bachelor's,OK,1,,,,,,,,,,,,,,,,
2002,May,200205,155,AS,GEOS,Atmospheric Science,Mast.,F,W,28,No,,Spr.,1999,Religion,Colo. C,1996,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,Location,Major program,TA/RA,,4,4,4,4,5,5,5,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,,,1,Searching,N/A,N/A,4,2,2,2,4,,,,,,,,,,Yes,No,,2,ATLC,ATLC,3,3,3,3,,,,,,3,,,,3,,4,4,3,3,,3,Doctorate,OK,0.6,0.3,,,,,,,0.1,,,,,,,,
2002,May,200205,156,AG,RWFM,Range Science,Doct.,M,W,,No,,Fall,1997,Wildlife,Okla. St.,1994,N/A,N/A,,Range Ecology,Okla. St.,1997,N/A,N/A,,N/A,N/A,,Major program,ResearchInterest,TA/RA,,4,5,4,5,5,5,4,4,4,4,4,4,,2,2,2,2,1,3,3,3,4,4,4,,,7,Searching,N/A,N/A,1,3,3,3,3,,,4,4,4,4,4,4,4,Yes,?,,4,RWFM,DEPT-AG,5,5,5,3,,,,,,1,4,,,4,,,4,,3,,,Some college,OK,0.25,0.25,,,,,0.5,,,,,,,,,,
2002,May,200205,157,AS,BIOL,Biology,Mast.,F,H,30,No,,Spr.,1999,Biology,TTU,1995,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,Location,Cost,PrevAtTTU,,3,5,4,3,5,5,4,4,3,5,4,4,5,5,5,4,4,3,5,5,5,4,4,3,,,,Searching,N/A,N/A,1,2,2,2,3,,3,2,2,1,4,1,1,3,Yes,Yes,,2,BIOL,DEPT-AS-SC,3,3,2,2,5,4,4,2,2,1,2,3,,4,,3,3,2,3,,2,Some college,No resp.,,,,,,,,,,,,,,,,,
2002,May,200205,158,AS,COMS,Comm. Studies,Mast.,F,W,24,No,,Fall,2000,Comm. Studies,TTU,2000,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,Scholarship,PrevAtTTU,TA/RA,,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,5,5,5,5,5,5,,,1,Cont. Educ.,N/A,N/A,4,4,3,3,3,,,4,4,4,4,4,1,4,Yes,Yes,,1,N/A,N/A,,,,5,5,,,,5,4,5,5,,,,2,1,3,4,,2,Bachelor's,No resp.,,,,,,,,,,,,,,,,,
2002,May,200205,159,EN,E E,Electrical Engr.,Mast.,M,N,,No,,Fall,2000,Electrical Engr.,[India],,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,TA/RA,WorkWParticFac,FacultyRecommended,,4,5,4,3,4,4,4,5,4,4,4,4,5,5,4,4,4,4,4,4,5,5,5,5,,,,Searching,N/A,N/A,5,5,5,5,4,5,5,4,5,5,4,4,5,4,No,No,,5,E E,DEPT-EN,5,4,4,5,5,5,,4,,,4,4,5,4,5,5,5,5,5,5,,No college,OK,0.4,0.6,,,,,,,,,,,,,,,
2002,May,200205,160,VPA,TH&D,Fine Arts - Theatre,Doct.,F,A,41,No,,Fall,1997,English,[Taiwan],1984,N/A,N/A,,Theatre,NY,1988,N/A,N/A,,N/A,N/A,,blank,blank,blank,,4,4,3,3,3,3,4,4,4,3,3,3,3,4,4,4,4,3,4,4,5,4,5,4,,,,Evaluating,Very Close,Higher Ed.,4,4,2,2,3,3,3,3,3,3,3,3,3,3,Yes,Yes,,5,ATLC,ATLC,3,3,3,3,4,3,4,3,,1,3,3,,3,,3,4,3,4,3,,No college,OK,,0.75,,,,0.25,,,,,,,,,,,
2002,May,200205,161,AS,MATH,Mathematics,Mast.,?,?,,?,,?,,?,?,,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,blank,blank,blank,,,5,4,4,5,5,5,4,3,5,5,4,4,3,4,4,4,5,4,5,4,5,5,5,,,,New job,Fairly Close,Higher Ed.,5,4,4,5,5,,,4,4,4,4,4,4,4,Yes,No,,5,MATH,DEPT-AS-SC,5,4,4,4,4,3,,,3,3,4,4,,4,4,5,5,,,,,Bachelor's,OK,0.2,0.6,,,,0.2,,,,,,,,,,,
2002,May,200205,162,VPA,MUSIC,Music,Doct.,M,W,,No,,Fall,1997,Music,NMSU,,N/A,N/A,,Music Educ.,TTU,,N/A,N/A,,N/A,N/A,,PrevAtTTU,Major program,Location,,5,5,5,4,5,5,5,5,5,4,5,5,5,4,4,5,5,5,5,4,4,5,5,5,,,,Cont. Employ.,Very Close,Higher Ed.,4,4,4,4,5,,,4,4,4,2,5,5,5,Yes,Yes,,4,MUSIC,DEPT-VPA,4,4,4,4,5,4,,4,3,2,4,,,4,,4,5,4,4,4,2,Master's,OK,,0.1,,0.3,,,0.3,,0.3,,,,,,,,
2002,May,200205,163,ED,EP&L,Counselor Education,Doct.,M,W,36,Yes,,Sum.,1998,Education,TTU,1985,N/A,N/A,,Counseling,TWU,1994,N/A,N/A,,N/A,N/A,,WorkWParticFac,Major program,TA/RA,,3,3,3,4,3,4,2,3,4,5,1,2,5,5,3,5,5,5,5,5,4,5,5,5,,,1,Evaluating,Very Close,Higher Ed.,3,3,1,1,1,,,1,1,1,4,5,5,4,Yes,No,,3,ED,DEPT-ED,4,4,2,3,4,4,,,3,1,3,4,,5,5,5,5,3,5,,3,Some college,No resp.,,,,,,,,,,,,,,,,,
2002,May,200205,164,AS,MATH,Mathematics,Doct.,F,W,31,No,,Fall,1997,Mathematics,LaSierraU,1994,N/A,N/A,,Mathematics,Oregon,1997,N/A,N/A,,N/A,N/A,,Major program,TA/RA,Scholarship,,4,4,4,4,4,5,5,4,3,5,4,4,5,5,5,4,5,4,5,5,5,5,5,5,,,,Cont. Educ.,N/A,N/A,4,4,4,4,4,,,4,4,4,4,4,4,4,No,No,,5,TA office,DEPT-AS-SC,5,5,5,4,,,5,,,3,4,,,3,,,5,5,5,,3,Some college,OK,0.05,0.85,,,,0.05,,,0.05,,,,,,,,
2002,May,200205,165,AS,MATH,Mathematics,Mast.,M,W,24,No,,Sum.,2000,Mathematics,TTU,2000,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,PrevAtTTU,WorkWParticFac,TA/RA,,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,5,5,5,4,5,5,5,5,5,,,1,Cont. Educ.,N/A,N/A,4,3,5,3,5,,,5,4,4,4,5,3,4,Yes,No,,5,MATH,DEPT-AS-SC,4,4,4,3,,4,,,4,1,,4,5,4,,4,4,4,4,4,4,Master's,OK,0.2,0.4,,,,0.2,,,0.2,,,,,,,,
2002,May,200205,166,ED,EP&L,Instructional Technology,Mast.,M,W,,?,,?,,?,?,,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,Major program,Location,Cost,,3,4,4,3,5,5,5,4,2,3,3,2,5,3,4,3,4,1,,,,,,,,,,Cont. Educ.,N/A,N/A,4,4,3,4,5,,,4,4,4,5,2,5,5,Yes,?,,5,ED,DEPT-ED,3,3,4,4,,,,2,3,1,,3,,3,2,5,5,5,5,,5,No college,OK,,,,,,,,,0.5,0.5,,,,,,,
2002,May,200205,168,ED,EP&L,Special Education,Mast.,F,W,43,No,,?,,Education,TTU,1982,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,Major program,Location,PrevAtTTU,,4,5,5,4,5,5,5,,5,4,4,4,5,5,5,5,5,,5,5,5,5,5,,,,,Searching,N/A,N/A,4,,5,5,4,,,3,2,4,4,,4,5,Yes,No,,4,ED,DEPT-ED,5,4,4,5,5,,,4,4,2,4,4,,5,,5,5,5,,,,Bachelor's,OK,,0.5,,,,,0.5,,,,,,,,,,
2002,May,200205,169,ED,EP&L,Counselor Education,Mast.,F,W,26,No,,Fall,1999,General Studies,A&M,1997,N/A,N/A,,N/A,N/A,,N/A,N/A,,N/A,N/A,,EmployedLubbock,Location,Major program,,3,5,3,3,4,4,4,4,3,1,2,2,3,3,2,2,2,1,4,4,3,2,2,1,,,,Searching,N/A,N/A,2,2,2,1,2,,,2,2,2,1,3,2,4,Yes,No,,1,N/A,N/A,,,,1,3,3,2,1,3,1,1,1,2,3,3,3,3,3,,,,Bachelor's,OK,,,,,0.4,,,0.6,,,,,,,,,
